"","incidenceRate","medIncome","popEst2015","povertyPercent","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctMarriedHouseholds","BirthRate","deathRate","modeEdu18_24","PctNoHS18_24","PctBachDeg25_Over","modeHI","IDW"
"727",413.7,28524,7576,41.9,0,"[22640, 34218.1]",40.3,38.8,45,2.38,32.9,43.73804971,4.662698413,247.6,"HS18_24",30.4,5.9,"PublicCoverage","Lt77"
"728",484.4,33595,26936,24.8,0,"[22640, 34218.1]",37.1,35.2,39.3,2.5,41,41.51020408,5.484147386,218.3,"HS18_24",24.2,5.8,"PrivateCoverage","Lt77"
"729",438.8,34614,42564,21.8,0,"(34218.1, 37413.8]",39.9,38.7,41.4,2.59,55.2,54.03626428,7.666385847,187.3,"HS18_24",16.9,7.8,"PrivateCoverage","95to100"
"730",538.7,36255,11854,20.3,0,"(34218.1, 37413.8]",43.5,41,46.2,2.49,57.3,54.15959253,4.558176729,217.1,"HS18_24",10,8.4,"PrivateCoverage","90to95"
"731",421.9,41802,33743,16.5,0,"(40362.7, 42724.4]",42.9,41,44.5,2.43,51.9,49.4429786,6.664803689,193,"HS18_24",21.9,11.3,"PrivateCoverage","77to90"
"732",467.4,53945,51130,13.6,0,"(51046.4, 54545.6]",46.5,45.4,47.4,2.49,61.4,61.11249938,4.243210863,170.6,"HS18_24",13.8,15.7,"PrivateCoverage","95to100"
"733",447.5,39528,52639,17.4,0,"(37413.8, 40362.7]",42.7,42.2,43.1,2.58,52.1,53.20852938,4.451140766,195.9,"HS18_24",14.1,9.8,"PrivateCoverage","90to95"
"734",433.7,34882,26066,23.5,0,"(34218.1, 37413.8]",42.6,41.1,44.1,2.61,53,51.1041329,3.799063738,210.7,"HS18_24",12,7.8,"PrivateCoverage","90to95"
"735",531.4,36886,23177,19.3,43.14622255,"(34218.1, 37413.8]",39.6,38.8,40.5,2.53,56.5,54.11020777,4.994346023,211.2,"HS18_24",16.3,5.4,"PrivateCoverage","95to100"
"736",434,43113,97610,20.9,133.1830755,"(42724.4, 45201]",37.6,36.4,39,2.56,45.8,46.36348801,5.831783426,176.3,"SomeCol18_24",10.2,17,"PrivateCoverage","Lt77"
"737",521.2,40766,28487,20.6,0,"(40362.7, 42724.4]",43.1,41.6,44.6,2.43,53.9,52.13882863,2.19816273,220.2,"HS18_24",17.6,9.2,"PrivateCoverage","90to95"
"738",490.5,42839,31552,15.5,0,"(42724.4, 45201]",39.4,38.7,40.5,2.57,53.2,52.44819519,3.440273038,216.9,"HS18_24",10.8,10.4,"PrivateCoverage","77to90"
"739",450.4,51303,87757,15.5,22.79020477,"(51046.4, 54545.6]",38.6,37.4,40.2,2.55,50.8,50.00462036,5.317306713,187.4,"HS18_24",14.2,13.2,"PrivateCoverage","77to90"
"740",461.4,34801,11830,20.8,0,"(34218.1, 37413.8]",44.3,43.6,44.8,2.51,55.7,54.91341991,5.090180361,229.6,"HS18_24",14.8,4.6,"PrivateCoverage","95to100"
"741",482.9,37392,45771,20.6,21.84789496,"(34218.1, 37413.8]",43,41.6,44.2,2.6,60.4,59.51840865,6.564217382,207,"HS18_24",17.9,8,"PrivateCoverage","95to100"
"742",446.6,50935,193479,13.9,0,"(48021.6, 51046.4]",30.3,29.5,31.1,2.76,54.2,53.62200682,6.724977636,195.4,"HS18_24",7.7,16.6,"PrivateCoverage","Lt77"
"743",408.9,50358,6322,12.5,0,"(48021.6, 51046.4]",45.5,44.8,46.1,2.55,57.4,60.35044825,0.702028081,137.3,"HS18_24",18.8,12.2,"PrivateCoverage","90to95"
"744",488.7,36390,21498,23.4,0,"(34218.1, 37413.8]",40.8,38.4,43.5,2.52,51.7,57.421981,3.724928367,191.1,"HS18_24",18.2,4,"PrivateCoverage","90to95"
"745",455.6,40683,30639,20.8,0,"(40362.7, 42724.4]",42.1,41.2,42.9,2.42,52.1,50.49348599,4.063986165,215.6,"HS18_24",15.7,10.3,"PrivateCoverage","77to90"
"746",470.1,35884,22129,18.9,0,"(34218.1, 37413.8]",42.2,41.3,43.3,2.45,61.3,59.12515462,3.83125269,220.1,"HS18_24",14.3,8.2,"PrivateCoverage","95to100"
"747",492.4,33776,7929,23.6,0,"[22640, 34218.1]",43.7,41.6,45,2.4,52.3,49.0700558,9.322033898,198.4,"HS18_24",10.6,8,"PrivateCoverage","90to95"
"748",483.4,31996,5146,19.2,0,"[22640, 34218.1]",49.4,47.7,50.4,2.25,66.7,63.15789474,8.686210641,160,"HS18_24",7.5,4.8,"PrivateCoverage","95to100"
"749",480.2,36643,16773,20.3,0,"(34218.1, 37413.8]",44,43.1,45,2.44,56.9,54.92957746,1.62069946,244,"HS18_24",12.6,6.1,"PrivateCoverage","95to100"
"750",442.4,37693,74553,20.8,134.1327646,"(37413.8, 40362.7]",36.1,33.8,38.5,2.38,48.3,46.05161334,3.640481715,189.2,"HS18_24",6.9,15.4,"PrivateCoverage","90to95"
"751",532.5,37952,32526,22,0,"(37413.8, 40362.7]",40.5,40,41.1,2.51,50.9,49.14308489,6.638495093,193.5,"HS18_24",16.1,7.8,"PrivateCoverage","90to95"
"752",492.7,43269,52753,18,0,"(42724.4, 45201]",46.1,45.3,47,2.4,54.7,52.77562023,3.126436782,198.7,"HS18_24",25.1,11.3,"PrivateCoverage","90to95"
"753",496.6,52640,68570,13.4,14.58363716,"(51046.4, 54545.6]",38.6,37.4,39.3,2.7,57,57.6884055,5.976467659,187.2,"HS18_24",13.6,11.8,"PrivateCoverage","77to90"
"754",450.4,53799,298612,14.7,26.79061793,"(51046.4, 54545.6]",32.9,31.9,33.8,2.76,51,53.0572913,4.947730667,177.6,"HS18_24",8.1,21.4,"PrivateCoverage","77to90"
"755",535.4,31397,21950,24.5,0,"[22640, 34218.1]",38.6,37.8,39.5,2.61,50.2,49.54868215,5.677867903,255.9,"HS18_24",12.6,4.6,"PrivateCoverage","95to100"
"756",465.4,44111,14811,18.7,0,"(42724.4, 45201]",41.9,41.6,42.7,2.56,56.2,54.94211932,3.240589198,227.4,"SomeCol18_24",12.9,7.6,"PrivateCoverage","77to90"
"757",493.9,39905,95946,17.7,10.42252934,"(37413.8, 40362.7]",42.2,40.8,43.7,2.52,54.1,52.99180216,6.406013616,185.2,"HS18_24",15.9,10.4,"PrivateCoverage","90to95"
"758",461.5,44015,938069,23,393.3612559,"(42724.4, 45201]",34.9,33.2,36.6,2.65,38.7,37.74393475,6.405574323,202.7,"HS18_24",15.9,18.9,"PrivateCoverage","Lt77"
"759",486.5,43659,19295,15,0,"(42724.4, 45201]",41.6,40.6,42.7,2.53,59.1,57.31479005,3.646563815,225.1,"HS18_24",13.8,6.2,"PrivateCoverage","95to100"
"760",514.7,41590,13259,17.5,301.6818765,"(40362.7, 42724.4]",43.2,42.9,44,2.57,57.4,57.02592087,2.998236332,230.1,"HS18_24",10.5,8.1,"PrivateCoverage","90to95"
"761",472.8,38840,156791,18.5,344.4075234,"(37413.8, 40362.7]",44.3,43.2,45.6,2.32,53.9,50.28831243,4.794040316,187.2,"HS18_24",13,13.6,"PrivateCoverage","90to95"
"762",470.6,58291,175989,11.3,102.2791197,"(54545.6, 61494.5]",39.4,38.3,40.4,2.7,55.6,56.95154185,5.056955471,162.5,"HS18_24",14,16.5,"PrivateCoverage","77to90"
"763",484.6,52339,61870,15.4,32.32584451,"(51046.4, 54545.6]",37,36,38.1,2.82,51.9,54.51216686,6.760732914,208.4,"HS18_24",14.8,9.6,"PrivateCoverage","77to90"
"764",462.6,40251,8042,17.5,0,"(37413.8, 40362.7]",40.2,37.4,42.4,2.65,49.2,52.050581,9.777777778,217,"HS18_24",27.6,6.6,"PrivateCoverage","77to90"
"765",444.8,37632,17860,20.1,0,"(37413.8, 40362.7]",45.7,44.5,47.4,2.36,52.8,50.29617663,6.395035078,196.1,"HS18_24",8.5,7.5,"PrivateCoverage","95to100"
"766",526.2,37453,19119,22.6,0,"(37413.8, 40362.7]",41,40.5,41.9,2.59,55.8,54.80690222,3.464419476,221.3,"HS18_24",11.1,6,"PrivateCoverage","95to100"
"767",468.4,34884,5677,20.6,0,"(34218.1, 37413.8]",45.8,45.1,47.4,2.61,51.8,56.03038936,4.545454545,174.1,"HS18_24",10.4,7.5,"PrivateCoverage","95to100"
"768",453.3,36942,40435,19,0,"(34218.1, 37413.8]",39.7,38.7,40.4,2.51,50.2,47.4107656,6.99356005,209.6,"HS18_24",16.8,8,"PrivateCoverage","90to95"
"769",451.1,43212,126302,16.7,47.50518598,"(42724.4, 45201]",39.8,39.5,40.1,2.29,50.8,47.87605912,4.081698817,176.7,"HS18_24",7.4,18,"PrivateCoverage","90to95"
"770",434.8,33573,16748,23.3,0,"[22640, 34218.1]",42.2,40.2,45.9,2.48,49.9,55.28741411,6.408629442,201.4,"HS18_24",17.5,5.6,"PrivateCoverage","90to95"
"771",443.1,36205,33960,21.5,0,"(34218.1, 37413.8]",36.9,35.1,39.4,2.32,49,49.54671736,5.005740528,205.4,"HS18_24",3.9,13.6,"PrivateCoverage","77to90"
"772",459.9,35400,26521,21.9,0,"(34218.1, 37413.8]",42.5,40.9,43.7,2.65,53.9,55.07142123,5.225066196,203.7,"HS18_24",12.8,7.5,"PrivateCoverage","95to100"
"773",443.4,97936,211672,5.6,118.1072603,"(61494.5, 125635]",38.9,37.9,39.6,2.86,66,69.98906129,4.474464442,139,"HS18_24",16.2,35.8,"PrivateCoverage","77to90"
"774",463.3,60955,128911,10.1,23.27186974,"(54545.6, 61494.5]",40.1,39.1,40.9,2.72,56.6,58.3677686,4.280356467,179.2,"HS18_24",13.6,19.9,"PrivateCoverage","77to90"
"775",394.3,42471,57580,20.4,0,"(40362.7, 42724.4]",38.9,38.2,41.3,2.68,44.5,52.91270837,7.105682422,245.2,"HS18_24",24.2,7.5,"PrivateCoverage","Lt77"
"776",401.3,66878,18105,10.7,0,"(61494.5, 125635]",31.3,30.3,33.9,3.05,58.1,62.7100073,10.78180889,182.2,"HS18_24",21.2,8.8,"PrivateCoverage","90to95"
"777",499.2,42128,88255,17.9,11.33080279,"(40362.7, 42724.4]",36.4,35.6,37.5,2.77,50,51.11663342,5.728131815,168.3,"HS18_24",14.5,10.1,"PrivateCoverage","77to90"
"778",433.4,44551,25350,17.5,0,"(42724.4, 45201]",49,48.3,50.1,2.46,55,55.79425738,8.072153326,194.6,"HS18_24",23.3,12.5,"PrivateCoverage","77to90"
"779",289.2,58867,8715,9.4,0,"(54545.6, 61494.5]",44.1,43.1,45,2.6,62,65.25373134,3.583061889,138.8,"HS18_24",19,16.6,"PrivateCoverage","90to95"
"780",435.7,55177,1947,11,0,"(54545.6, 61494.5]",45.1,43.4,47.5,2.63,61.1,67.92717087,2.949061662,213.4,"HS18_24",8.3,16.1,"PrivateCoverage","90to95"
"781",387.6,52785,48435,16.9,454.2169918,"(51046.4, 54545.6]",35.5,34.5,36.6,3.04,52.1,53.23829981,5.556068297,169.1,"SomeCol18_24",19.4,9.3,"PrivateCoverage","90to95"
"782",398.2,58792,29563,11.2,0,"(54545.6, 61494.5]",40.6,40.2,41.2,2.59,59.6,58.69722776,4.630829016,160.1,"HS18_24",17.1,14.4,"PrivateCoverage","77to90"
"783",334.4,36821,7210,19.9,0,"(34218.1, 37413.8]",34.9,35.6,34.6,2.92,57.9,58.23578595,2.595628415,110.4,"NoHS18_24",48.9,4.6,"PrivateCoverage","77to90"
"784",388.9,50107,21269,13.5,0,"(48021.6, 51046.4]",51.5,51.7,51.4,2.45,57.5,56.63289918,6.419479801,140,"HS18_24",21.8,15.4,"PrivateCoverage","90to95"
"785",415.6,52886,80527,14.7,0,"(51046.4, 54545.6]",38.7,38.3,39.2,2.94,52.8,55.77512375,4.583083383,181.8,"HS18_24",25.3,12,"PrivateCoverage","77to90"
"786",458.2,36027,3618,18.3,0,"(34218.1, 37413.8]",48.5,46.4,50,2.06,56.5,48.63609983,6.068601583,212.3,"HS18_24",34.1,19.6,"PrivateCoverage","90to95"
"787",341,40680,32874,24.9,0,"(40362.7, 42724.4]",35.3,34.9,36.3,2.85,39.9,47.26089934,8.618283322,151.6,"HS18_24",25.6,6.3,"PrivateCoverage","77to90"
"788",475.2,51048,334941,14.2,8.956801347,"(51046.4, 54545.6]",30.2,29,31.2,2.89,52.8,52.53632424,5.835105126,177.3,"SomeCol18_24",10.7,15.2,"PrivateCoverage","Lt77"
"789",399.2,50699,1897753,18.3,286.6547965,"(48021.6, 51046.4]",33.1,31.8,34.5,2.9,45,45.72944794,5.991129949,157.2,"SomeCol18_24",15.6,17.1,"PrivateCoverage","77to90"
"790",372.8,57177,11004,12,0,"(54545.6, 61494.5]",48.6,47.8,49.2,2.55,61.9,60.61479347,3.865213082,154,"SomeCol18_24",13.1,19.7,"PrivateCoverage","90to95"
"791",393.2,44397,17891,15,0,"(42724.4, 45201]",46,45.3,46.7,2.52,57.8,57.03671953,3.008595989,190.7,"HS18_24",16.3,11.5,"PrivateCoverage","90to95"
"792",427.6,41883,93389,20.1,0,"(40362.7, 42724.4]",37.7,36,39.6,2.63,46.6,47.41046585,7.433542774,184.8,"HS18_24",17.3,11.9,"PrivateCoverage","Lt77"
"793",429.3,73788,346312,9.9,2.88756959,"(61494.5, 125635]",35.5,35,35.8,2.85,54.5,56.55408408,6.533051164,169.3,"HS18_24",14.9,18.5,"PrivateCoverage","Lt77"
"794",424.7,41641,215037,26.4,51.15398745,"(40362.7, 42724.4]",25.2,24.6,25.8,2.58,37.4,39.40534539,4.690848607,151.8,"SomeCol18_24",5.3,20.8,"PrivateCoverage","Lt77"
"795",387.7,40179,9145,13.8,0,"(37413.8, 40362.7]",42.1,42.1,42.1,2.27,45.9,40.9689441,1.812688822,160.4,"HS18_24",10.8,22.8,"PrivateCoverage","90to95"
"796",408,27875,7230,32.4,0,"[22640, 34218.1]",31.7,26.5,38.7,3.31,32.8,41.77884615,6.831489915,173.3,"SomeCol18_24",25.2,7.7,"PublicCoverage","77to90"
"797",427.7,41316,37896,17.5,0,"(40362.7, 42724.4]",41,39.5,42,2.71,52.5,53.83226777,2.5472273,188.4,"SomeCol18_24",17.3,13.1,"PrivateCoverage","90to95"
"798",508,33134,13786,27.4,0,"[22640, 34218.1]",42.3,40.6,43.4,2.35,43.4,40.16167871,7.939133311,224,"HS18_24",20.3,7.1,"PrivateCoverage","Lt77"
"799",490.9,51138,125175,14.3,191.7315758,"(51046.4, 54545.6]",34.7,33.2,36.2,2.57,49,47.02387268,5.823193854,172.6,"HS18_24",18.7,16.1,"PrivateCoverage","Lt77"
"800",492.8,39812,251460,24.1,365.863358,"(37413.8, 40362.7]",36.6,34.8,38.4,2.55,39.3,37.397312,5.272379222,199.4,"SomeCol18_24",22.2,15,"PrivateCoverage","Lt77"
"801",490.4,45979,198788,18.4,5.030484738,"(45201, 48021.6]",36.1,34.8,37.4,2.55,47.3,46.04447395,6.064227035,192.2,"HS18_24",15.4,14.4,"PrivateCoverage","Lt77"
"802",467.6,36350,9993,23.3,0,"(34218.1, 37413.8]",39.9,36.8,43.5,2.48,46.4,46.0656592,2.079107505,200.1,"HS18_24",26.3,6.4,"PrivateCoverage","77to90"
"803",509.4,59300,6817,12.2,0,"(54545.6, 61494.5]",42.6,40.1,43.8,2.57,64.9,65.56748466,7.70252324,133.3,"NoHS18_24",34,11.5,"PrivateCoverage","90to95"
"804",504.4,34116,10147,23.3,0,"[22640, 34218.1]",38.5,35.6,42.5,2.48,48.2,50.90715048,2.469135802,224.9,"HS18_24",35.1,9.9,"PrivateCoverage","Lt77"
"805",473.5,35385,16295,28.2,0,"(34218.1, 37413.8]",42.2,39.8,45.8,2.51,37,39.73000684,8.809020437,177.8,"HS18_24",38.2,8.6,"PrivateCoverage","Lt77"
"806",480.4,31835,20142,30.9,0,"[22640, 34218.1]",38.3,35.5,41.2,2.33,42.8,41.18541033,2.773207991,216.1,"HS18_24",26.8,8,"PrivateCoverage","Lt77"
"807",503.8,40642,27052,23.5,258.7609049,"(40362.7, 42724.4]",39.8,39.1,40.6,2.61,46.4,45.38266302,5.389797883,197.8,"NoHS18_24",31,8.5,"PrivateCoverage","Lt77"
"808",487.1,46831,446753,18.4,346.947866,"(45201, 48021.6]",33.2,31.7,34.7,2.57,39,38.79198202,4.474235159,178.8,"HS18_24",12.8,21.6,"PrivateCoverage","Lt77"
"809",512.7,25402,7307,43,0,"[22640, 34218.1]",33.3,32.1,36.8,2.26,28.1,28.8648245,4.305555556,250.7,"HS18_24",39.7,6.6,"PublicCoverage","Lt77"
"810",570.8,41651,19696,20.4,0,"(40362.7, 42724.4]",41.8,40.9,43.5,2.43,42.5,46.95113161,4.203655352,212.2,"SomeCol18_24",32.8,8.9,"PrivateCoverage","Lt77"
"811",459.2,32615,33743,24.1,0,"[22640, 34218.1]",35.8,34.6,37.5,2.65,43.7,45.14806759,8.601712189,211.4,"HS18_24",33.7,9.3,"PrivateCoverage","Lt77"
"812",479.6,32318,20410,29,0,"[22640, 34218.1]",37.9,35.8,40.6,2.54,42.8,42.81697684,5.698070375,140.5,"HS18_24",29.2,6.4,"PrivateCoverage","Lt77"
"813",482.7,40668,22343,22.8,0,"(40362.7, 42724.4]",37.6,37,39,2.63,46.2,50.20147284,3.728510828,222.7,"HS18_24",15.8,6,"PrivateCoverage","77to90"
"814",515.4,45226,74103,19.4,0,"(45201, 48021.6]",35.8,34.7,37.1,0.0277,46,46.37692162,6.645642202,205.9,"HS18_24",23.5,9,"PrivateCoverage","Lt77"
"815",586.2,47377,33095,19.9,0,"(45201, 48021.6]",38.4,36.3,40.1,2.61,39.7,41.8193191,4.869631902,225.1,"HS18_24",25.2,8.9,"PrivateCoverage","Lt77"
"816",518.6,37130,15858,24.6,0,"(34218.1, 37413.8]",39.6,37.8,42.2,2.49,46.1,46.82013912,4.002444241,217.7,"HS18_24",30,8.4,"PrivateCoverage","Lt77"
"817",473.9,47024,436275,15.8,430.9208641,"(45201, 48021.6]",38.7,37.2,40.2,2.57,43.1,41.56296102,5.165714506,188.6,"HS18_24",17.6,16.5,"PrivateCoverage","Lt77"
"818",499.6,37968,31439,21.7,0,"(37413.8, 40362.7]",38.4,35.7,40,2.65,46.6,45.89769997,7.155147691,208,"HS18_24",28,9.7,"PrivateCoverage","77to90"
"819",487.3,51340,240098,15.1,79.13435347,"(51046.4, 54545.6]",34,33,35,2.55,44.6,43.47659981,5.986172971,182.9,"HS18_24",15.2,20.8,"PrivateCoverage","Lt77"
"820",467.5,47382,98325,17.6,20.34070684,"(45201, 48021.6]",36.6,35.6,37.6,2.68,49.4,51.08732299,4.817078346,198.7,"SomeCol18_24",17.8,10.2,"PrivateCoverage","77to90"
"821",464.8,44139,14974,18,0,"(42724.4, 45201]",38.6,37.4,42.1,2.46,52.3,53.6840209,5.144490314,209.6,"HS18_24",30.8,8.6,"PrivateCoverage","77to90"
"822",436.3,32889,47774,29.7,0,"[22640, 34218.1]",27.4,26.2,28.6,2.56,35,37.25318889,4.279213153,205.7,"SomeCol18_24",12.4,20.8,"PrivateCoverage","Lt77"
"823",494.6,58818,137788,12.3,0,"(54545.6, 61494.5]",35.3,34.6,36.2,2.79,52.2,54.24088389,5.711293942,186.5,"HS18_24",21.6,14.3,"PrivateCoverage","90to95"
"824",379,26732,11514,41.4,0,"[22640, 34218.1]",34.6,32.9,36.5,2.55,34.6,34.2364532,4.463336876,181.9,"HS18_24",32.4,7.8,"PublicCoverage","Lt77"
"825",457.3,30636,26395,29.4,37.88596325,"[22640, 34218.1]",39.3,37.2,41.1,2.5,42.9,42.03120513,4.979184013,186.4,"HS18_24",30.7,9.3,"PrivateCoverage","Lt77"
"826",447.2,34522,39179,31.1,0,"(34218.1, 37413.8]",33.8,32.2,34.7,2.66,40.6,40.46070836,3.688606085,181.5,"HS18_24",16.7,11.5,"PrivateCoverage","Lt77"
"827",466,35468,389617,27.9,523.5911164,"(34218.1, 37413.8]",35.4,34.7,36.1,2.38,30,26.74611467,5.131693567,193.6,"HS18_24",15.9,20,"PrivateCoverage","Lt77"
"828",480.9,40877,156761,23.6,140.3410287,"(40362.7, 42724.4]",34.7,33.5,35.9,2.55,41.9,41.69526781,6.070254725,199.7,"SomeCol18_24",17,15.9,"PrivateCoverage","Lt77"
"829",458.7,51304,23495,16,0,"(51046.4, 54545.6]",36.5,36.6,36.4,2.7,52.2,51.06802879,6.549831829,180.7,"HS18_24",20.6,10.2,"PrivateCoverage","Lt77"
"830",507.4,44469,22251,18.3,44.94180037,"(42724.4, 45201]",42.6,42,43.4,0.0256,45.3,45.65665826,4.275724276,188.2,"NoHS18_24",34.2,9.7,"PrivateCoverage","Lt77"
"831",484.9,40406,132141,19.8,75.67673924,"(40362.7, 42724.4]",37.4,35.3,39.1,2.68,44.2,44.89449176,4.202589635,189,"HS18_24",20.7,11.6,"PrivateCoverage","Lt77"
"832",431.7,33322,8593,25.3,0,"[22640, 34218.1]",39.8,36.8,41.6,2.54,44.2,41.70064065,10.40892193,172.2,"HS18_24",19,8.7,"PrivateCoverage","Lt77"
"833",456.4,36666,20523,24.9,0,"(34218.1, 37413.8]",38,35.7,40.4,2.59,49.5,49.86218664,3.43803056,191.3,"HS18_24",25.8,9.4,"PrivateCoverage","Lt77"
"834",500.4,39561,24186,21.2,82.69246672,"(37413.8, 40362.7]",41.5,41.1,42,2.6,51.8,50.00545197,6.366608963,202.5,"HS18_24",21.8,9.2,"PrivateCoverage","Lt77"
"835",516.9,45615,45408,17.9,0,"(45201, 48021.6]",33,32.7,33.3,2.92,43,44.73014782,5.677721702,233.1,"SomeCol18_24",18.6,9.9,"PrivateCoverage","Lt77"
"836",470.8,60751,52812,12.1,37.87018102,"(54545.6, 61494.5]",37.2,36,37.9,2.83,48.7,50.8948485,6.11124004,190.3,"HS18_24",21.7,14.9,"PrivateCoverage","Lt77"
"837",461.5,35004,10567,24,0,"(34218.1, 37413.8]",39.2,37.1,41.2,2.59,42.3,42.29000242,3.087986464,212.5,"HS18_24",26.3,5.6,"PublicCoverage","Lt77"
"838",497.4,47477,21567,16.1,0,"(45201, 48021.6]",38.8,36.7,40.2,2.69,46.7,47.51381215,4.363776791,201.2,"HS18_24",26.1,10,"PrivateCoverage","Lt77"
"839",460.8,47225,43626,20.8,0,"(45201, 48021.6]",36,35.2,36.8,2.83,44.7,47.21497522,4.727439304,200.6,"HS18_24",21.2,11.5,"PrivateCoverage","Lt77"
"840",530.4,32683,83848,30.1,0,"[22640, 34218.1]",36.6,35.2,37.8,2.68,43.1,42.65554216,6.971510409,217.8,"HS18_24",26.8,9,"PrivateCoverage","Lt77"
"841",499.7,46713,53835,18,0,"(45201, 48021.6]",36.7,35.5,37.7,2.77,49.5,50.31750197,6.463878327,198.1,"HS18_24",19.8,9.4,"PrivateCoverage","Lt77"
"842",474,42075,52810,21.8,0,"(40362.7, 42724.4]",37.7,37.1,38.2,2.58,43,41.74704724,6.284065406,200.6,"HS18_24",24.1,7.9,"PrivateCoverage","Lt77"
"843",494.5,63441,250088,11.2,115.9591824,"(61494.5, 125635]",39.8,38.7,41,2.7,54.3,55.78754661,5.430602081,177.7,"HS18_24",23.9,20.3,"PrivateCoverage","77to90"
"844",489.9,39927,128755,22.5,62.13350938,"(37413.8, 40362.7]",412.8,33,35.6,2.68,44.4,45.4565442,3.432793045,207.1,"HS18_24",14.7,13.4,"PrivateCoverage","Lt77"
"845",389,27522,4740,32,0,"[22640, 34218.1]",43,40.7,47.3,0.0248,33.8,31.95822454,2.925809822,142.5,"NoHS18_24",40.4,7.1,"PublicCoverage","Lt77"
"846",493.1,49044,113972,20.9,96.51493349,"(48021.6, 51046.4]",35.2,34.4,36,2.78,47.7,47.74235394,5.230870955,213.2,"HS18_24",24.4,9.8,"PrivateCoverage","Lt77"
"847",463.9,38998,22477,22,0,"(37413.8, 40362.7]",41.7,40.3,43.4,2.6,50.1,50.46377833,4.316239316,220.2,"HS18_24",25.2,8.2,"PrivateCoverage","Lt77"
"848",529.1,45331,59875,18.3,0,"(45201, 48021.6]",36.7,35.6,37.7,2.69,48.5,48.38043678,5.605176173,180.3,"HS18_24",25,9.6,"PrivateCoverage","77to90"
"849",478.1,46682,50803,13.9,0,"(45201, 48021.6]",30,28.8,31.4,2.82,55,55.90180473,7.229203118,204.5,"HS18_24",11.5,13.6,"PrivateCoverage","Lt77"
"850",536.6,29749,46371,29.1,0,"[22640, 34218.1]",39.2,37.4,41.2,2.54,46.8,45.29652352,6.368497812,224.8,"HS18_24",23.9,8.3,"PublicCoverage","Lt77"
"851",485.3,36003,40021,22.2,0,"(34218.1, 37413.8]",40.9,38.5,43.1,2.51,44,42.25182366,6.027155315,205,"HS18_24",22.8,11,"PrivateCoverage","Lt77"
"852",526.7,51550,25490,20.5,0,"(51046.4, 54545.6]",35.4,34.6,36.7,2.61,47.1,47.02037259,5.538105472,182.8,"HS18_24",18.4,14.1,"PrivateCoverage","Lt77"
"853",443.2,33959,11293,22.5,0,"[22640, 34218.1]",39.7,37.8,41.4,2.48,46.6,46.08938547,5.737356566,195.6,"HS18_24",33,6.8,"PrivateCoverage","77to90"
"854",429,53679,15385,24,0,"(51046.4, 54545.6]",40.4,40.5,39.9,3.04,36.1,54.43620557,6.799830004,148.2,"HS18_24",10.1,14.8,"PrivateCoverage","Lt77"
"855",524.4,36644,14568,26.8,0,"(34218.1, 37413.8]",41.3,40.1,42.6,2.36,46.9,49.35606748,4.891661195,227.5,"HS18_24",27.7,7.9,"PrivateCoverage","Lt77"
"856",478.2,46701,107233,15.4,83.92938741,"(45201, 48021.6]",40.6,39.6,41.4,2.34,49,46.16229053,5.235413921,188,"HS18_24",13.4,13.9,"PrivateCoverage","90to95"
"857",472.8,36066,68628,20.1,14.571312,"(34218.1, 37413.8]",46.6,45.6,47.6,2.24,54.1,50.4167353,5.029215359,188.2,"SomeCol18_24",12.8,12.1,"PrivateCoverage","95to100"
"858",479.6,61436,289977,10.8,500.0396583,"(54545.6, 61494.5]",41.9,40.3,43.3,2.37,49.4,47.825159,3.772833827,173.3,"SomeCol18_24",10,27.3,"PrivateCoverage","90to95"
"859",435.2,41035,29991,15.8,0,"(40362.7, 42724.4]",44.9,44.1,45.6,0.0248,51.3,52.41955916,3.482221569,167.5,"HS18_24",10.2,16.4,"PrivateCoverage","95to100"
"860",491.9,45807,54659,12.9,18.29524872,"(45201, 48021.6]",47.4,46.2,48.4,2.18,54.1,49.67789586,5.103569855,165.4,"HS18_24",7.8,20.1,"PrivateCoverage","95to100"
"861",478.4,45556,119980,13.8,300.0500083,"(45201, 48021.6]",44,43.2,44.6,2.28,49.6,47.20175728,4.823685961,193.2,"HS18_24",10.5,15.3,"PrivateCoverage","95to100"
"862",484.9,50002,39855,13.9,501.8190942,"(48021.6, 51046.4]",47.2,45.3,49.2,2.27,51.5,48.88522854,4.550819672,169.4,"HS18_24",16.6,20.6,"PrivateCoverage","95to100"
"863",436.6,47905,33969,11.7,58.87721158,"(45201, 48021.6]",49.8,48.5,51,2.25,53.5,50.57139016,5.786534285,170.6,"HS18_24",20.9,18.7,"PrivateCoverage","95to100"
"864",477.6,40120,57202,16.1,0,"(37413.8, 40362.7]",45.7,45.2,46,2.6,48.1,49.89663252,4.600845561,189,"HS18_24",19,11.9,"PrivateCoverage","95to100"
"865",507.3,42728,152692,18,438.7918162,"(42724.4, 45201]",41.3,39.9,42.8,2.36,48,48.02575315,4.133114215,187.5,"SomeCol18_24",10.2,15.6,"PrivateCoverage","95to100"
"866",478.1,36994,16931,20.3,0,"(34218.1, 37413.8]",49.8,49.5,50.1,2.24,52.8,48.82454509,6.290471785,194,"HS18_24",16,11.9,"PrivateCoverage","95to100"
